uid,dt-created,dt-modified,event-dt-begin,event-dt-end,event-location,title,link
"20151118100232","2015-11-18 10:02:32 GMT","","2016-06-03","2016-09-25","Kunsthaus Zürich","Francis Picabia. A Retrospective","http://www.kunsthaus.ch/en/exhibitions/coming-soon/francis-picabia/"
"20151118100507","2015-11-18 10:05:07 GMT","2016-10-28 09:29:50 GMT","2016-10-28","2017-01-15","Kunsthaus Zürich ","Alberto Giacometti: Material and Vision","http://www.kunsthaus.ch/giacometti/en/"
"20151121080529","2015-11-21 08:05:29 GMT","","2016-02-04","2016-06-05","Louisiana Museum of Modern Art, Humlebæk","Eye Attack – Op Art 1950-1970","http://en.louisiana.dk/exhibition/eye-attack"
"20151121080911","2015-11-21 08:09:11 GMT","","2016-10-13","2017-02-26","Louisiana Museum of Modern Art, Humlebæk","Louise Bourgeois. Structures of Existence: The Cells","http://en.louisiana.dk/exhibition/louise-bourgeois"
"20151121083045","2015-11-21 08:30:45 GMT","","2016-02-26","2016-05-29","Palais des Beaux-Arts, Brussel","Theo van Doesburg","http://www.bozar.be/en/activities/103881-theo-van-doesburg"
"20151123215500","2015-11-23 21:55:00 GMT","","2015-10-27","2016-01-31","Musée du quai Branly, Paris","Sepik – Arts in Papua New Guinea","http://www.quaibranly.fr/en/programmation/exhibitions/currently/sepik.html"
"20151125154658","2015-11-25 15:46:58 GMT","","2015-11-25","2016-01-24","White Cube Bermondsey, London","Gilbert & George – The Banners","http://whitecube.com/exhibitions/gilbert_george_9x9x9_bermondsey_2015/"
"20151126222246","2015-11-26 22:22:46 GMT","2016-02-02 09:32:21 GMT","2016-01-31","2016-05-08","Fondation Beyeler, Basel","Jean Dubuffet – Metamorphoses Of Landscape","http://www.fondationbeyeler.ch/en/exhibitions/jean-dubuffet/introduction"
"20151127122432","2015-11-27 12:24:32 GMT","","2016-05-22","2016-08-28","Arp Museum Bahnhof Rolandseck, Remagen","Barbara Hepworth – Sculpture for a Modern World","http://arpmuseum.org/ausstellungen/wechselausstellungen/vorschau/barbara-hepworth.html"
"20151127122959","2015-11-27 12:29:59 GMT","2016-03-14 10:42:53 GMT","2016-02-14","2016-07-10","Arp Museum Bahnhof Rolandseck, Remagen","Genesis Dada – 100 Years of Dada Zürich","http://arpmuseum.org/en/exhibitions/temporary-exhibitions/current.html"
"20151127123840","2015-11-27 12:38:40 GMT","","2016-06-07","2016-09-25","Jeu de Paume, Paris","Josef Sudek (1896-1976) – The World at my Window","http://www.jeudepaume.org/index.php?page=article&idArt=2503"
"20151221124421","2015-12-21 12:44:21 GMT","","2016-01-16","2016-05-16","Gemeentemuseum, Den Haag","Karel Appel","http://www.gemeentemuseum.nl/en/exhibitions/karel-appel"
"20160111123341","2016-01-11 12:33:41 GMT","","2016-09-04","2017-01-22","Fondation Beyeler, Basel","Kandinsky, Marc & der Blaue Reiter","http://www.fondationbeyeler.ch/en/Exhibitions/Preview"
"20160111123535","2016-01-11 12:35:35 GMT","","2016-10-02","2017-01-01","Fondation Beyeler, Basel","Roni Horn","http://www.fondationbeyeler.ch/en/Exhibitions/Preview"
"20160111123959","2016-01-11 12:39:59 GMT","","2016-01-15","2016-06-26","Museum Folkwang, Essen","Pierre Soulages – Le Noir","https://www.museum-folkwang.de/en/news/exhibitions/future-exhibitions/soulages.html"
"20160111124201","2016-01-11 12:42:01 GMT","","2016-04-29","2016-10-30","Museum Folkwang, Essen","The Looser Collection","https://www.museum-folkwang.de/en/news/exhibitions/future-exhibitions/looser.html"
"20160111125155","2016-01-11 12:51:55 GMT","","2016-10-12","2017-01-30","Musée de l'Orangerie, Paris","American Painting in the 1930’s","http://www.musee-orangerie.fr/en/event/american-painting-1930s"
"20160111125752","2016-01-11 12:57:52 GMT","","2016-02-26","2016-05-29","Palais des Beaux-Arts, Brussel","Rembrandt in Black & White","http://www.bozar.be/en/activities/106071-rembrandt"
"20160111130135","2016-01-11 13:01:35 GMT","2016-01-11 13:04:27 GMT","2015-12-16","2016-04-18","Centre Pompidou, Paris","Anselm Kiefer","https://www.centrepompidou.fr/cpv/ressource.action?param.id=FR_R-267f62e8387417b70b7a0fcd98aef94&param.idSource=FR_E-267f62e8387417b70b7a0fcd98aef94"
"20160111131123","2016-01-11 13:11:23 GMT","","2016-11-15","2017-03-05","Musée d'Orsay, Paris","Frédéric Bazille – La jeunesse de l'impressionnisme.","http://www.musee-orsay.fr/fr/evenements/expositions/au-musee-dorsay/presentation-generale/article/frederic-bazille-44076.html?tx_ttnews%5BbackPid%5D=254&cHash=24ad46a629"
"20160111131412","2016-01-11 13:14:12 GMT","","2016-02-26","2016-05-29","Gemeentemuseum, Den Haag","Jan Toorop","http://www.gemeentemuseum.nl/en/exhibitions/jan-toorop"
"20160111131906","2016-01-11 13:19:06 GMT","","2016-07-19","2016-10-30","Museo Thyssen-Bornemisza, Madrid","Caillebotte, painter and gardener","http://www.museothyssen.org/en/thyssen/exposiciones_proximas/141"
"20160112083824","2016-01-12 08:38:24 GMT","","2016-02-19","2016-06-19","Van Gogh Museum, Amsterdam","Easy Virtue: Prostitution in French Art 1850-1910","http://www.vangoghmuseum.nl/en/whats-on/exhibitions/easy-virtue"
"20160112085124","2016-01-12 08:51:24 GMT","","2016-04-05","2016-08-15","Museo Nacional Centro de Arte Reina Sofía, Madrid","Wifredo Lam","http://www.museoreinasofia.es/en/exhibitions/wifredo-lam-0"
"20160112090019","2016-01-12 09:00:19 GMT","","2016-06-11","2016-10-09","Museum Frieder Burda, Baden-Baden","Katharina Grosse","https://www.museum-frieder-burda.de/index.php?id=22&L=0&tx_eventbase_exhibition%5Bexhibition%5D=88&tx_eventbase_exhibition%5Baction%5D=show&tx_eventbase_exhibition%5Bcontroller%5D=Exhibition&cHash=e3c4fe0dbff5d0dd5204a24bf4672026"
"20160118114926","2016-01-18 11:49:26 GMT","","2016-10-19","2017-01-15","Städel Museum, Frankfurt","Antoine Watteau – Drawings","http://www.staedelmuseum.de/en/exhibitions/antoine-watteau"
"20160118115144","2016-01-18 11:51:44 GMT","","2016-06-30 ","2016-10-23","Städel Museum, Frankfurt","Georg Baselitz","http://www.staedelmuseum.de/en/exhibitions/georg-baselitz"
"20160118115414","2016-01-18 11:54:14 GMT","","2017-02-01","2017-05-14","Teylers Museum, Haarlem","Watteau","http://www.teylersmuseum.nl/nl/bezoek-het-museum/wat-is-er-te-zien-en-te-doen/watteau"
"20160119215030","2016-01-19 21:50:30 GMT","","2016-02-28","2016-04-24","Von der Heydt Museum, Wuppertal","Norbert Thomas – Kein Zufall","http://www.von-der-heydt-kunsthalle.de/"
"20160119215728","2016-01-19 21:57:28 GMT","","2016-06-24","2016-09-04","Museum Küppersmühle, Duisburg","Rolf-Gunter Dienst – My Poetry is Colour","http://www.museum-kueppersmuehle.de/en/exhibitions/upcoming-exhibitions/preview-2016/"
"20160119215933","2016-01-19 21:59:33 GMT","2016-03-24 08:01:16 GMT","2016-03-18","2016-05-29","Museum Küppersmühle, Duisburg","Markus Lüpertz","http://www.museum-kueppersmuehle.de/en/exhibitions/current-exhibition/"
"20160119223112","2016-01-19 22:31:12 GMT","","2016-02-12","2016-05-22","NRW-Forum, Düsseldorf","Horst P. Horst","http://www.nrw-forum.de/ausstellungen/horst"
"20160123095759","2016-01-23 09:57:59 GMT","","2015-09-26","2016-04-03","Zentrum für Internationale Lichtkunst, Unna","¡Dark!","http://www.lichtkunst-unna.de/en/exhibitions/dark.html"
"20160125102630","2016-01-25 10:26:30 GMT","","2016-10-25","2017-02-26","Lenbachhaus, München","Friedrich Wilhelm Murnau","http://www.lenbachhaus.de/exhibitions/vorschau-2016/friedrich-wilhelm-murnau/?L=1"
"20160127092528","2016-01-27 09:25:28 GMT","","2016-02-26","2016-06-12","Schirn Kunsthalle, Frankfurt","Joan Miró","http://www.schirn.de/en/exhibitions/2016/joan_miro/"
"20160202094229","2016-02-02 09:42:29 GMT","","2017-02-11","2017-05-14","K20 Kunstsammlung NRW, Düsseldorf","Otto Dix","http://www.kunstsammlung.de/en/discover/exhibition-preview.html"
"20160202094637","2016-02-02 09:46:37 GMT","","2016-10-12","2017-01-15","National Gallery, London","Beyond Caravaggio","http://www.nationalgallery.org.uk/whats-on/exhibitions/beyond-caravaggio"
"20160202094842","2016-02-02 09:48:42 GMT","","2016-02-17","2016-05-22","National Gallery, London","Delacroix and the Rise of Modern Art","http://www.nationalgallery.org.uk/whats-on/exhibitions/delacroix"
"20160204151216","2016-02-04 15:12:16 GMT","","2016-04-08","2016-07-04","Leopold Museum, Wien","Wilhelm Lehmbruck","http://www.leopoldmuseum.org/en/exhibitions/74/wilhelm-lehmbruck"
"20160204151339","2016-02-04 15:13:39 GMT","","2016-09-23","2017-01-09","Leopold Museum, Wien","Foreign Gods","http://www.leopoldmuseum.org/en/exhibitions/77/foreign-gods"
"20160204151543","2016-02-04 15:15:43 GMT","","2016-01-29","2016-02-22","Leopold Museum, Wien","Hidden Treasures","http://www.leopoldmuseum.org/en/exhibitions/79/hidden-treasures-of-the-collection"
"20160209094120","2016-02-09 09:41:20 GMT","","2016-03-25","2016-08-21","Musée d'Art Moderne de la Ville de Paris ","Albert Marquet","http://www.mam.paris.fr/fr/expositions/exposition-albert-marquet-0"
"20160209094427","2016-02-09 09:44:27 GMT","","2016-03-25","2016-07-17","Musée d'Art Moderne de la Ville de Paris","La Boîte de Pandore","http://www.mam.paris.fr/fr/expositions/exposition-la-boite-de-pandore"
"20160209094618","2016-02-09 09:46:18 GMT","","2016-04-08","2016-08-21","Musée d'Art Moderne de la Ville de Paris","Paula Modersohn-Becker","http://www.mam.paris.fr/fr/expositions/exposition-paula-modersohn-becker"
"20160213095845","2016-02-13 09:58:45 GMT","","2016-10-25","2017-02-26","Von der Heydt Museum, Wuppertal","Degas & Rodin","http://vdh.netgate1.net/Degas-Rodin.html"
"20160222150418","2016-02-22 15:04:18 GMT","","2017-02-09","2017-05-29","Tate Britain, London","David Hockney","http://www.tate.org.uk/whats-on/tate-britain/exhibition/david-hockney"
"20160222150806","2016-02-22 15:08:06 GMT","2016-10-19 08:39:21 GMT","2016-10-21","2017-03-05","Tate Liverpool","Yves Klein","http://www.tate.org.uk/whats-on/tate-liverpool/exhibition/yves-klein"
"20160314104445","2016-03-14 10:44:45 GMT","","2016-02-26","2016-06-05","Bonnefantenmuseum, Maastricht","Grayson Perry – Hold Your Beliefs Lightly","http://www.bonnefanten.nl/en/exhibitions/hold_your_beliefs_lightly_grayson_perry"
"20160412082818","2016-04-12 08:28:18 GMT","","2016-07-02","2016-09-11","Kunsthal, Rotterdam","Botero","http://www.kunsthal.nl/en/exhibitions/botero/"
"20160412084151","2016-04-12 08:41:51 GMT","","2016-04-09","2016-07-03","Museum Ludwig, Köln","Fernand Léger – Painting in Space","http://www.museum-ludwig.de/en/exhibitions/fernand-leger.html"
"20160413071416","2016-04-13 07:14:16 GMT","","2016-10-06","2017-02-05","National Portrait Gallery, London","Picasso Portraits","http://www.npg.org.uk/whatson/picasso-portraits/exhibition.php"
"20160416153601","2016-04-16 15:36:01 GMT","","2016-10-02","2017-01-22","Kunstmuseum Basel","The Figurative Pollock","http://www.kunstmuseumbasel.ch/en/exhibitions/upcoming/the-figurative-pollock/"
"20160416153729","2016-04-16 15:37:29 GMT","2016-04-19 09:34:20 GMT","2016-04-19","2016-09-18","Kunstmuseum Basel","Sculpture on the Move 1946–2016","http://www.kunstmuseumbasel.ch/en/exhibitions/current/sculpture-on-the-move-1946-2016/"
"20160416153838","2016-04-16 15:38:38 GMT","2016-04-19 09:35:14 GMT","2016-04-19","2016-08-07","Kunstmuseum Basel","Barnett Newman","http://www.kunstmuseumbasel.ch/en/exhibitions/current/barnett-newman/"
"20160420072005","2016-04-20 07:20:05 GMT","","2016-09-14 ","2017-02-12","Musée du Luxembourg, Paris","Henri Fantin-Latour","http://www.grandpalais.fr/fr/evenement/henri-fantin-latour"
"20160506115139","2016-05-06 11:51:39 GMT","","2016-10-18","2017-01-22","Museo Thyssen-Bornemisza, Madrid","Renoir and intimacy","http://www.museothyssen.org/en/thyssen/exposiciones_proximas/142"
"20160518100641","2016-05-18 10:06:41 GMT","","2016-04-05","2016-07-17","Petit Palais, Paris","In the studio. The Artist photographed.","http://petitpalais.paris.fr/en/expositions/studio-artist-photographed-ingres-jeff-koons"
"20160518100829","2016-05-18 10:08:29 GMT","","2016-03-15","2016-07-17","Petit Palais, Paris","George Desvallières","http://petitpalais.paris.fr/en/expositions/george-desvallieres-painting-body-and-soul"
"20160529064718","2016-05-29 06:47:18 GMT","2016-10-18 08:26:39 GMT","2017-05-20","2017-09-17","Kröller-Müller Museum, Otterlo","Arp: The Poetry of Forms","http://krollermuller.nl/en/en-arp-the-poetry-of-forms"
"20160715065945","2016-07-15 06:59:45 GMT","","2016-07-02","2016-09-04","Portikus, Frankfurt","Amy Sillman","http://www.portikus.de/en/exhibitions/201_the_all_over"
"20160722113418","2016-07-22 11:34:18 GMT","2017-07-31 06:27:49 GMT","2017-11-23","2018-04-02","Tate Modern, London","Amedeo Modigliani","http://www.tate.org.uk/"
"20160814103128","2016-08-14 10:31:28 GMT","","2016-11-11","2017-02-19","Gemäldegalerie, Berlin","Hieronymus Bosch and His Pictorial World in the 16th and 17th century","http://www.smb.museum/en/museums-institutions/gemaeldegalerie/exhibitions/detail/hieronymus-bosch-und-seine-bilderwelt-im-16-und-17-jahrhundert.html"
"20160901070200","2016-09-01 07:02:00 GMT","","2016-09-11","2017-01-08","Museum Voorlinden, Wassenaar","Ellsworth Kelly","http://www.voorlinden.nl/tentoonstelling/ellsworth-kelly-een-bloemlezing/"
"20161018081616","2016-10-18 08:16:16 GMT","","2016-09-24","2017-04-09","Kröller-Müller Museum, Otterlo","The Early Van Gogh","http://krollermuller.nl/the-early-van-gogh"
"20161018082713","2016-10-18 08:27:13 GMT","","2018-06-02","2018-09-09","Kröller-Müller Museum, Otterlo","Odilon Redon","http://krollermuller.nl/en/en-odilon-redon"
"20161018082912","2016-10-18 08:29:12 GMT","","2017-10-14","2018-04-02","Kröller-Müller Museum, Otterlo","Bart van der Leck: The patron and the house painter","http://krollermuller.nl/en/en-bart-van-der-leck-en-helene-kroller-muller"
"20161019083250","2016-10-19 08:32:50 GMT","2017-07-31 06:25:58 GMT","2017-11-02","2018-05-07","Tate Britain, London","Impressionists in London","http://www.tate.org.uk/whats-on/tate-britain/exhibition/impressionists-london"
"20161019083634","2016-10-19 08:36:34 GMT","","2017-05-10","2017-09-10","Tate Modern, London","Alberto Giacometti","http://www.tate.org.uk/whats-on/tate-modern/exhibition/alberto-giacometti"
"20161019084243","2016-10-19 08:42:43 GMT","2016-10-19 08:43:54 GMT","2017-03-22","2017-07-31","Grand Palais, Paris","Rodin. L'exposition du centenaire","http://www.grandpalais.fr/fr/evenement/rodin-lexposition-du-centenaire"
"20161019084423","2016-10-19 08:44:23 GMT","","2017-03-16","2017-07-09","Musée du Luxembourg, Paris","Pissarro à Éragny","http://www.grandpalais.fr/fr/evenement/pissarro-eragny"
"20161020090232","2016-10-20 09:02:32 GMT","","2017-11-01","2018-02-18","National Gallery, London","Monochrome: Painting in Black and White","http://www.nationalgallery.org.uk/whats-on/exhibitions/monochrome-painting-in-black-and-white"
"20161020090932","2016-10-20 09:09:32 GMT","","2017-04-07","2017-07-30","Museum Folkwang, Essen","Gerhard Richter – The Editions","https://www.museum-folkwang.de/en/news/exhibitions/future-exhibitions/gerhard-richter.html"
"20161021075200","2016-10-21 07:52:00 GMT","2016-10-21 07:55:48 GMT","2016-10-12","2017-01-08","Cobra Museum, Amstelveen","Pierre Alechinsky","http://www.cobra-museum.nl/"
"20161021075749","2016-10-21 07:57:49 GMT","","2016-10-25","2017-02-19","Museo Nacional del Prado, Madrid","The Art of Clara Peeters","https://www.museodelprado.es/en/whats-on/exhibition/the-art-of-clara-peeters/e4628dea-9ffd-4632-85c9-449367e86959"
"20161021080039","2016-10-21 08:00:39 GMT","","2016-11-22","2017-02-19","Museo Nacional del Prado, Madrid","Ribera. Master of Drawing","https://www.museodelprado.es/en/whats-on/exhibition/ribera-master-of-drawing/95bbebb5-ba5e-4949-b71a-85901df45abc"
"20161024123430","2016-10-24 12:34:30 GMT","2017-01-01 20:43:42 GMT","2017-02-21","2017-05-28","Museo Thyssen-Bornemisza, Madrid","Masterworks from the Budapest Museum of Fine Arts","http://www.museothyssen.org/en/thyssen/exposiciones_proximas/148"
"20161024123641","2016-10-24 12:36:41 GMT","2017-07-04 05:46:53 GMT","2017-07-04","2017-10-15","Museo Thyssen-Bornemisza, Madrid","Sonia Delaunay-Terk. Art, design and fashion","https://www.museothyssen.org/exposiciones/sonia-delaunay-arte-diseno-moda"
"20161025123259","2016-10-25 12:32:59 GMT","","2016-10-13","2017-01-16","Centre Pompidou, Metz","Oskar Schlemmer. The Dancing Artist","http://www.centrepompidou-metz.fr/en/oskar-schlemmer-dancing-artist"
"20161028092436","2016-10-28 09:24:36 GMT","","2017-04-07","2017-07-02","Kupferstichkabinett, Berlin","Maria Sibylla Merian","http://www.smb.museum/en/exhibitions/detail/durch-die-blume-gesehen-der-lange-schatten-der-maria-sibylla-merian.html"
"20161028092751","2016-10-28 09:27:51 GMT","","2017-02-10","2017-05-07","Kunsthaus Zürich","Kirchner – The Berlin Years","http://www.kunsthaus.ch/en/exhibitions/coming-soon/kirchner/?redirect_url=title%3Dla"
"20161031070349","2016-10-31 07:03:49 GMT","","2017-01-22","2017-05-28","Fondation Beyeler, Basel","Claude Monet","http://www.fondationbeyeler.ch/en/Exhibitions/Preview"
"20161031071011","2016-10-31 07:10:11 GMT","","2017-02-11","2017-04-17","Royal Academy of Arts, London","Revolution: Russian Art 1917–1932","https://www.royalacademy.org.uk/exhibition/revolution-russian-art"
"20161031071203","2016-10-31 07:12:03 GMT","","2017-02-25","2017-06-04","Royal Academy of Arts, London","America after the Fall: Painting in the 1930s","https://www.royalacademy.org.uk/exhibition/america-after-the-fall"
"20161031071334","2016-10-31 07:13:34 GMT","","2017-08-05","2017-11-12","Royal Academy of Arts, London","Matisse in the Studio","https://www.royalacademy.org.uk/exhibition/matisse-in-the-studio"
"20161031071439","2016-10-31 07:14:39 GMT","","2017-09-23","2017-12-10","Royal Academy of Arts, London","Jasper Johns","https://www.royalacademy.org.uk/exhibition/jasper-johns"
"20161031071612","2016-10-31 07:16:12 GMT","2017-05-08 07:00:29 GMT","2017-10-07","2018-01-03","Royal Academy of Arts, London","Dalí / Duchamp","https://www.royalacademy.org.uk/exhibition/dali-duchamp"
"20161102152422","2016-11-02 15:24:22 GMT","2017-06-10 10:02:11 GMT","2017-06-10","2017-10-15","Hôtel de Caumont, Aix-en-Provence","Sisley","http://www.caumont-centredart.com/fr/sisley-limpressionniste"
"20161107072305","2016-11-07 07:23:05 GMT","","2018-10-05","2019-01-06","Teylers Museum, Haarlem","Leonardo da Vinci","http://www.teylersmuseum.nl/nl/bezoek-het-museum/wat-is-er-te-zien-en-te-doen/leonardo-da-vinci"
"20161107072640","2016-11-07 07:26:40 GMT","","2017-03-04","2017-06-11","K21 Kunstsammlung NRW, Düsseldorf","Marcel Broodthaers. A retrospective","http://www.kunstsammlung.de/en/discover/exhibition-preview.html"
